0.213105859328071,0.16252152511974,0.160671135074734,0.18734640042702,0.190107481345808,0.164761931650895,0.155950892475215,0.12416254123993,0.164344640995938,0.173169115628882,0.180893781672916,0.169574220041744,0.155782924250604,0.182073539355472,0.183979423074458,0.175839501984488,0.167121489383668,0.202547540033251,0.173467245669683,0.199525871285904
0.172515590117869,0.148782039754351,0.180809490439857,0.185111786958506,0.16777192455229,0.142032001659974,0.157042754098001,0.175491134205277,0.162078274941073,0.165829287263641,0.190870786486884,0.156605473312668,0.15085817784593,0.154417589833559,0.185885510868878,0.203411342265606,0.167558016157954,0.195922299692138,0.20458032575061,0.156793367520089
0.176321359174095,0.15858292489378,0.213242993331822,0.188288627034405,0.207676394448144,0.184719490903153,0.194516471693973,0.182351088068565,0.198413899269015,0.174067235228016,0.166170735691168,0.160329024853454,0.19511422516444,0.19665614526866,0.177222666255424,0.175374245137176,0.206620993276855,0.188238236252497,0.207072290814213,0.180862885242362
0.159347806666815,0.187352529012394,0.203401793317403,0.187401740768742,0.225213883829342,0.211343181020483,0.194775968082475,0.157943197211417,0.199923879051034,0.190675160152316,0.152887031028522,0.15613158272158,0.194277282062087,0.210743508193179,0.19628037502814,0.250567494979703,0.209693789177506,0.228401750730708,0.186738723270378,0.191064721506105
0.161255652862127,0.170894583419151,0.180640546580538,0.160700239156512,0.179434599595593,0.183309744811363,0.18288041280242,0.197338271474471,0.167088256877155,0.194846349079639,0.172401519139682,0.136873932679328,0.201586538026283,0.175689827072743,0.196612738668506,0.225941205658251,0.186860708672149,0.203958435287363,0.190544754640149,0.212781173506762
0.185620797273984,0.183171604859768,0.169498498471566,0.196991899339234,0.143662488884186,0.202717348869151,0.178730569904443,0.143629170968527,0.179285636340915,0.179217700608919,0.162571878824308,0.173597322185182,0.194758874153114,0.169773793435428,0.180443491315262,0.207479510576833,0.187329970290417,0.189388546806984,0.189319033683164,0.161828599763461
0.130938451424608,0.156876154741315,0.17929474006248,0.224123941231193,0.155508563713644,0.191378438664512,0.174171224859065,0.196476070964479,0.161324698610915,0.178999520174897,0.162252375409005,0.216405437266841,0.175787123664075,0.15584962173202,0.150645150870305,0.19992988927842,0.189592757773778,0.167197678669369,0.195940770456792,0.163800568800685
0.167969398964979,0.172817548423411,0.170387193752113,0.212542961324976,0.191186656522168,0.197782501901574,0.203695905504589,0.188631898629189,0.166160221618709,0.215125869654618,0.157461926496618,0.17153390041113,0.157904304723122,0.13177405823729,0.130045698138466,0.17748912105857,0.198529068638165,0.174668926936673,0.194789319370767,0.16455629587325
0.185307200255148,0.157321853251291,0.189574044634667,0.190241038818054,0.163429261832934,0.185027852627826,0.167614072547509,0.207985298799153,0.181959900569149,0.173420109454263,0.192105946073476,0.158406750777831,0.145711773254214,0.161981845276211,0.148204474963331,0.202548372741067,0.195280077644748,0.173784147708547,0.184633699442921,0.201925202298951
0.195476648076898,0.156117960306534,0.156855284942648,0.184710675083038,0.154763083358269,0.16802956309607,0.175594356720377,0.177909717823741,0.183482253127583,0.183603308661976,0.19732582680331,0.134222150384842,0.194630116871892,0.181805409703357,0.197742052385831,0.145793786120206,0.175501828405261,0.192237232002341,0.202359089696684,0.20028314941839
